,tweet,label,label_binary
5461,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.317
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5462,"I'm sorry to :-( :-(  :-( 
Block",negative,0
5463,"@LisaPolice999 yes, don't do what I did last year: cycle through massive puddle, not see huge pothole, get stuck, &amp; fall off into water :-(",negative,0
5464,@revivalcth 2 OF THOSE TIMES ITS BEEN OUT OF MY CONTROL :( AND I HAVENT BEEN ABLE TO :(:( i miss it :(:(,negative,0
5465,"♛♛♛
》》》》 
I LOVE YOU SO MUCH.
I BELİEVE THAT HE WİLL FOLLOW.
PLEASE FOLLOW ME PLEASE JUSTİN @justinbieber :( x15.316
》》》》ＳＥＥ ＭＥ
♛♛♛",negative,0
5466,@SlXSTRINGS @deefizzy you haven't followed me yet :((,negative,0
5467,Infinite im so sorry..i cant stream~~ :(,negative,0
5468,@HeyItsPlat im sorry :(((,negative,0
5469,"How do you turn notifications off?? I've had over 1,300 in the past few days :(",negative,0
5470,"@94rtaylor Hi Robyn, really sorry but it's not one of our necklaces :( Rachel x",negative,0
5471,Ang Cold. :(,negative,0
5472,@WaseemBadami amazing set of questions bhai keep it up:(( missing shan e ramzan and u :((,negative,0
5473,"@gfcakelover No, not yet :( .... but hopefully soon. Fingers crosssed! Are you coming to the @foodiesfestival in #clapham",negative,0
5474,@buzybee78 :-( need to investigate more....,negative,0
5475,@cadburysilk I have no one who will gift this to me :( *Feeling jealous *,negative,0
5476,No Friday night live @NRL on @GEMChannel in Sth Aus. So purchased a digital pass. Still have to wait to see @brisbanebroncos on delay :-(,negative,0
5477,@angelweddiy Oh dear!! :-( xx,negative,0
5478,this movie essentially cut all the beginning of the book from its plot. :(,negative,0
5479,@723qian @xcmainex tonight I got photoshoooot :(,negative,0
5480,Austin Mahone - All I Ever Need  :(,negative,0
5481,@SEOLMDR shut up :(,negative,0
5482,@failnaut oh :( well it wouldn't hurt to visit the doctor about it,negative,0
5483,andaming memorization :(,negative,0
5484,Is anyone up :(,negative,0
5485,@HoldyHoldy Cotton Candy is my favourite too! :( Time to stock up again!,negative,0
5486,why can't I sleep :(((,negative,0
5487,"My poor baby is sick:( 
And he doesn't have the concept of swallowing his snot so he chokes on it. :((",negative,0
5488,@alyaeldeeb12345 we're all in the same feelings :( http://t.co/lzd4XIo3aM,negative,0
5489,GUYS add my KIK : taknottem477 #kik #kikgirl #skype #booty #nudes #mpoints #oralsex :( http://t.co/EGpLP1eGr9,negative,0
5490,"@neillcameron aw man, get better soon :(",negative,0
5491,@jungsilhoon maybe... im not into the i'll listen until i like it :(((( i'll stay with my old btob songs,negative,0
5492,"God , please help me ! :(",negative,0
5493,Really miss you :(,negative,0
5494,@BristolBites keeps saying busy on mine :-(,negative,0
5495,"http://t.co/rZ3BBeChHD
we're going down at the moment :( the percentage ohh please!",negative,0
5496,@JasonBradbury Nobody to go with :(,negative,0
5497,SNAPCHAT : ShoshannaVassil #snapchat #hornykik #selfie #gay #porn #quote #camsex :( http://t.co/COW9YcUeaA,negative,0
5498,@GilletteStadium wish I was going to Taylor swift :(,negative,0
5499,@ExcahmOfLowee Flat is love to make me puke :(,negative,0
5500,@stormieraae what the heck :( you don't follow her?,negative,0
5501,"@WforWoman 
A9.
It would be Ice Cream without Ice :((
#WSaleLove",negative,0
5502,Too many people asking when I'm back in LA :(,negative,0
5503,@EmmaLK Looks painful :(,negative,0
5504,Snapchat me guys - sexyjane19 #snapchat #kik #Horny #bestoftheday #photo #goodmusic #sexual :( http://t.co/0RZnnSlxq9,negative,0
5505,"Delph??! 20 minutes, off on his debut :(",negative,0
5506,Lart rt :(,negative,0
5507,@alexxmitchy @dugganrachel might sew it up! And no😬 do you know if someone took my orange chair?:((,negative,0
5508,@YaraChmayaa I already left :(,negative,0
5509,@GU_CleverMonkey @PaulHollywood I didn't meet him :( I did at the skyfall premiere ages ago though!! He's yummy...just like his cakes!,negative,0
5510,I just woke up to pee and now the suns coming up and I can't go back to sleep :(,negative,0
5511,@Cupcake_XGN sorry :(,negative,0
5512,@GabriellaaCruzz I'm not in manteca :( I'm visiting my dad,negative,0
5513,"@LeStoner_ if i asked her, she'd probably stab me :( but i found a 6 speed massage chair with shiatsu setting and heat for $50. Less risk.",negative,0
5514,"@amsterdamartist 
        :(
 Edward Hopper http://t.co/Qx6GZjjNXF",negative,0
5515,"Eyyah :( ""@iamabdallahkb: @kings_dughtr am Man Utd born..... the best""",negative,0
5516,@StaMar999 I booked trip before crisis. :(((,negative,0
5517,I missed the goal :( 1-0 Real,negative,0
5518,I'm really sad i had the live photo sets in my cart but the shop logged me out :(,negative,0
5519,@brookswho2 aaaaaaaaaaaaa :((((( i need to decide on a waifu like by tomorrow,negative,0
5520,@YerifeRV what happen to you babe? :(,negative,0
5521,"Playing ""Give Your Heart A Break"" having memories from ""The Breakup"" episode :( I love the song tho",negative,0
5522,@FuzionDroid @iphonetips1 :( the cold never bothered me anyway.,negative,0
5523,also i had a dream about joe again i just want to hug him and tell him how cute he is :(,negative,0
5524,@OTRRM : ( i'm like your major fan (!!) i just have this bias syndrome that i get shy around my biases : ((((,negative,0
5525,MY STREAM IS SO PIXELATED :((((((,negative,0
5526,@romanhloiday WHEN YOU ACTUALLY DECIDE TO COME SEE ME IVE TRIED TO GIVE IT TO YOU LIKE 3 TIMES :(,negative,0
5527,@_karltovera weh I thought sa may bank? :-(,negative,0
5528,@Uber_SING wanted to get some but there isn't any Uber ice cream in my area :(,negative,0
5529,"@marie_apayor MAYMAY and @DeniseFronteras If ever you make plans, DO IT IN ADVANCE HUHU! :( I need like 1 week allowance na magpaalam!!",negative,0
5530,&amp; why tf can't i find subtitles for OITNB ? I need to understand Changs backstory :(,negative,0
5531,Jeremy Kyle is so close to home this morning :(,negative,0
5532,going home :(,negative,0
5533,@erwin_cabangal5 i miss you :( https://t.co/3FsrYukgt4,negative,0
5534,@jiaaani for u :((((((((((( http://t.co/b3qkLaFJx4,negative,0
5535,@SUBPAYNO but i miss all the boys being together i mean :((((,negative,0
5536,When the bus is late and you have no time to get food before work :(,negative,0
5537,@AllRiseSilver gimme :( enjoy your meal baby♡,negative,0
5538,i just realised i am a month clean and wow i think that's neat-o :(,negative,0
5539,wru scissors :(,negative,0
5540,"@karir_komal dear plz don't post my creations in public without my permission , i amtired now telling every1 :(",negative,0
5541,@jaidevpoomath don't have the app :(,negative,0
5542,@owyposadas imysm :((((,negative,0
5543,@Hyojinsshi bank bank tut :(,negative,0
5544,i think i messed up my ankle again :(,negative,0
5545,@SwagOnChristian - trop tard :(,negative,0
5546,@againstmisogny Managed 1 month of accounts &amp; have to do a few more :( tax credit deadline for 31 st. Only get child tax credit as cut Oct.,negative,0
5547,@iain225 I gave it away last night as I didnt hear from anybody :(,negative,0
5548,I hear so many frogs this morning :((((((,negative,0
5549,Im crying right now my babies :(,negative,0
5550,@ItsMe_Ryry online please :(,negative,0
5551,@chrisisk @uberuk nothing in Shepherds Bush either :( I want ice cream,negative,0
5552,i have no friends whatsoever lol :(( oh well,negative,0
5553,@sshawki Premiun feature in the making :() .@jeffweiner #NOTCOOL,negative,0
5554,"almost 2/3 done with this. Sa lahat ng araw, bakit naging saturday pa finals ko :((",negative,0
5555,gyu y r u so cute :-( it hurts ok http://t.co/00YckcE7wj,negative,0
5556,:( lmfaoooo https://t.co/Gu0QjHPMnX,negative,0
5557,I've been awake since like three :-(,negative,0
5558,"@EllieWalker_1 well can I just say I deleted my Twitter app 3 weeks ago so I literally just downloaded it, sorry!:(",negative,0
5559,I acc can't look at it :(,negative,0
5560,@PSYCRM you still haven't ! ! : (,negative,0
5561,@selenagomez come online babe :(,negative,0
5562,Aw I was hoping :(,negative,0
5563,wish more of my friends played league :-(,negative,0
5564,I literally just feel like eating some good fruit I'm so :(,negative,0
5565,@Bigbst4tz2 I can't afford them can you please give me my first full mashup pack please :(,negative,0
5566,how am i gonna watch eu lcs in 6 hours :( help i need more sleep,negative,0
5567,@BBCLookEast Hope they find new homes :(,negative,0
5568,real talk does my account match or no? :(,negative,0
5569,@svthoshipit typo ye :(,negative,0
5570,why @bmthofficial dont come here in Italy? :(,negative,0
5571,@AKDP23 yass :(:,negative,0
5572,i rly wanna spend christmas with my relatives this yr :(,negative,0
5573,"@fivedorkz not really, it's my first ever edit haha :-(",negative,0
5574,Just my luck. When I move to Sydney. Everyone decides they don't want to go out :( hahaha,negative,0
5575,@rightclick5ave I don't get why mb needs to cut their perf when don't cut on any other programmes :(,negative,0
5576,@dekayedd @Farrahnair but I JUST (like 15 mins ago) bought my dinner? :(,negative,0
5577,@wotjustin UR ACTUALLY WATCHING (but is it for me smh #what #a #bff #yes #hashtags #bc #u #love #me jk omfg im so hyper :-( ),negative,0
5578,"Tired &amp; grumpy today. Hate missing exercise, as it makes me feel so much better. Can only go to combat in the holidays :(",negative,0
5579,My stomach hurts so much. I want to cry :(,negative,0
5580,why so sudden :((,negative,0
5581,@StreetFighter IT STILL DOSENT WORK :(((,negative,0
5582,@MeganWoodyy sod's law :( but think of the Christmas sales!!!!,negative,0
5583,Delph :(,negative,0
5584,@mrBobbyBones I've been trying to call for 20mins and getting a busy signal! :( I want to request the Yahoo yodel!,negative,0
5585,I literally just pass out lately. :(,negative,0
5586,@Emeraldere You're going to die. I'm sorry :(,negative,0
5587,@CraftaBelle I very jokingly said it with no seriousness :(,negative,0
5588,i regret getting starbucks :( i want to sleep but i can't...,negative,0
5589,@LeyejGilmour @LijGilmour I think I'm sick too :(((((((((,negative,0
5590,MY snapchat : LynetteLowe #snapchat #kikhorny #interracial #bestoftheday #naked #goodmusic #sexysasunday :( http://t.co/66GRccvHOM,negative,0
5591,@ohanakian @KianLawley i hope he is okay :(,negative,0
5592,Today's weather sums up how I feel about going to work :( #TGIF,negative,0
5593,oh my gahd get well soon Amber :( @llama_ajol,negative,0
5594,@sadcuddleashton theres a rumor they said zayns gonna be back on the 26th this month but JUST A RUMOR THO :(,negative,0
5595,bts was 2 weeks ago :(,negative,0
5596,Why is time dragging today. I looked at the clock and was disappointed to discover it wasn't even 12.00 yet :-(,negative,0
5597,@jsjvngrf obyun unnie? :(,negative,0
5598,@aysegul_k im literally crying right now :(,negative,0
5599,@tbhnswm wayhh :(,negative,0
5600,Ahhh Food Poisoning is so prevalent... :(,negative,0
5601,@tradrmum Controversy. :(,negative,0
5602,@liyanalovette sorry :(,negative,0
5603,"My name tho :-( 
i miss him",negative,0
5604,Poorly once again :( bed and Netflix today 🍵☕️,negative,0
5605,@NachiketKhanna @niveditabasu Same Feelings sir :( :(,negative,0
5606,I really want sushi :(((((,negative,0
5607,Week 2 is over :( but can't wait for week 3 😊,negative,0
5608,@natsouthby I want to rt that :(,negative,0
5609,Has anyone managed to get an #UberIceCream yet? We keep getting busy messages. I think this is worse than the tube strike :(,negative,0
5610,I feel like I'm going to throw up :(,negative,0
5611,@Wkshaffer Good for you....that's about 2 1/2 inches more than I got in NW Meck LOL :(,negative,0
5612,Can't sleeeep :(,negative,0
5613,is no one awake :(,negative,0
5614,@zoellaftmendes oh :( we'll miss you :(,negative,0
5615,Delph injured already :( #MCFC,negative,0
5616,@StreetFighter any fresh News? Still impossible to play :(,negative,0
5617,@aminadujean oh no :( is there anything yo ucan do?,negative,0
5618,@Loganchance I understand :( It's so sad &amp; depressing and makes me extremely anxious as a poc :/,negative,0
5619,so I guess blocking number on phones spam SMS feature wont work. Nor will using specific words since these guys write Sinhala in English :(,negative,0
5620,"No of Billionaires (1645) in the world is more than No of Islands (1190) in Maldives. Dheena, Fasgadah Alvadhaau. :( https://t.co/4hAaC51bQz",negative,0
5621,I burned my pizza rolls :-(,negative,0
5622,@Emeraldere How can we help ? :(,negative,0
5623,Live countdown on V app?? I'm still confused with it's functions. Can we watch it on desktop??? :(((,negative,0
5624,MY snapchat : EvelineConrade #snapchat #kikgirl #like4like #FaceTime #kikmsn #amazon #selfshot :( http://t.co/KWdxYb9dBC,negative,0
5625,I've wanted panda for like 3 days :(,negative,0
5626,@thorntonschocs this is awful news! Mum uses them for my birthday cake every year and now for my 21st there will be none :( #disappointed,negative,0
5627,@abrianaaaa__ I WANNA GO BACK. CAN WE GO BACKKK? :(,negative,0
5628,Wake up :( http://t.co/fACJpi5F3p,negative,0
5629,To think this could be the last photo of these 11 all together... I hate the transfer window. :-( https://t.co/r4yiR7pAgj,negative,0
5630,@slaydrey where is this?? ♥♥♥ looks so relaxing :(,negative,0
5631,"oh my, im not prepared for @AaronCarpenter to get a girlfriend :(",negative,0
5632,"Hi Dan , not too bad. Dull and overcast. Rain due later today :-( https://t.co/YxkUrv9Z1K",negative,0
5633,@grace_phipps you're so inactive :((,negative,0
5634,ahhh get well soon amber!!! :( @llama_ajol,negative,0
5635,Amber :(,negative,0
5636,"@EE Hey, yeah couldn't see anything. Even checked my spam folder too :(",negative,0
5637,"I hate being up late bc then I won't wake up early and I end up wasting my day 
:(((",negative,0
5638,@surayyaaa_ :(( I miss you so much,negative,0
5639,Cant wait to have my truck fixed i missin hangin wiff mah friends all the time.  :(,negative,0
5640,music team or interactive dept :(((,negative,0
5641,@unfortunatalie @afewbugs such a waste of a cherry bakewell :(.,negative,0
5642,Collecting all five teal cards in time but not getting the prize makes me sad. :( #sect #tennunb,negative,0
5643,I'd rather stay in and sleep this weekend than go out :(,negative,0
5644,@CRIMINALMOX I LOVE THAT EPISODE BUT SKIP THE DOOMSDAY EPISODE PLEASE :((((,negative,0
5645,i feel you :(( https://t.co/jliVpKmFwG,negative,0
5646,Feeling a little neglected as there has been no visit from the postie today! :-(,negative,0
5647,I wish i got goodnight messages :(,negative,0
5648,@zzzTerror he didn't read my donation :(,negative,0
5649,@FusazoJT @Gfinity @SteelSeries I wish I had the money to afford them :(,negative,0
5650,I have a headache. :(,negative,0
5651,"I feel like I'm a weird person for shipping Bellamy &amp; Raven, because everyone ships him with Clarke, but the heart wants what it wants :(",negative,0
5652,@ShahidsSuperFan Miss you too :( I'm so busy these week. How are you ?,negative,0
5653,I feel so bad for helmy :(,negative,0
5654,"@xbiebsft5sos FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",negative,0
5655,I want I want :(( http://t.co/cvy1vBmqan,negative,0
5656,@imVkohli misss uh yr... Cnt wait more to c uh....  :( :'( :(,negative,0
5657,Feels like winter :( #whereisthesun #summerismissing,negative,0
5658,@ScriptedOne it's gonna be a longggg night :(,negative,0
5659,Another ridiculous headache :(,negative,0
5660,@SilverkissesTV sorry to hear :-( hope you're ok. haven't been to your stream lately as I got a new job but stocko will be back,negative,0
5661,All i want is some chocolate and a lucozade :( :( :( :( :(,negative,0
5662,"@KEEMSTARx And people ask why I don't leave my house, the world is scary and fucked. 
Shootings and explosions everywhere :(",negative,0
5663,@salmasl_ @divine_zarryy same :(,negative,0
5664,what happened to gyu :-(,negative,0
5665,@ciaellB why beh :((,negative,0
5666,The worst mental block is a half-remembered song when its melody's in your head n it ain't leaving and you can't recall the whole either :((,negative,0
5667,@NeoGrove :( sounds like you've reached my level,negative,0
5668,"@Lucybanjifede FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",negative,0
5669,I wish :( :( please get signed xxx https://t.co/M8X6ojdWtr,negative,0
5670,"@Sttbs73 Actually, THEY say it, each time their mouths open :(",negative,0
5671,@mrtonymartin feeling let down :( thought I was your favourite of your favourites,negative,0
5672,@makerofhats :( :( :( target ftw,negative,0
5673,I never have enough sleep :(,negative,0
5674,"Walking alone is not difficult. But when we walked a mile someone... Then coming back alone is Very Difficult.. :( : (
#S #h #O #n #U",negative,0
5675,Moving out day :(,negative,0
5676,"I asked first!! :( ""@Bakino_: @anelisa_lisa_ pfb""",negative,0
5677,@infinite7muse @seongayu even on nate i think :(( they dropped places already,negative,0
5678,"First time travelling to expo by myself. &amp; the worse part is, ive not been to expo before :(",negative,0
